close,high,low,open,volume,RSI,BB_LOWER,BB_UPPER,MACD,SIGNAL,SMA(10),SMA(30),SMA_CROSS,MACD_CROSS,BB_SELL,BB_BUY,RSI_SIG
0.11059965938329697,0.11102831636345382,0.11059965938329697,0.11102831636345382,24640000,53.74182681556868,0.10032551266807462,0.12220312900286769,0.0008361799376755547,0.000746543110620688,0.10922801569104194,0.10738472988208135,0,0,0,0,0
0.10974237322807312,0.11059967586914402,0.10974237322807312,0.11059967586914402,23699200,52.36858535267945,0.1012590434991546,0.11989781962402388,0.0007348997051263989,0.0007442121210215454,0.10974239632487297,0.10775625556707383,0,-1,0,0,0
0.10631316900253296,0.10674182616445227,0.10631316900253296,0.10674182616445227,28156800,47.17573958763772,0.1016237162762623,0.11811851255955885,0.0003948387588156299,0.0006742820442655036,0.10987098962068557,0.10818493490417798,0,0,0,0,0
0.102455273270607,0.10288393041508499,0.102455273270607,0.10288393041508499,43904000,42.11604834516389,0.1009832632731835,0.11730145988946758,-0.00016120115603200647,0.0005070794269569062,0.10939946323633194,0.10871365989247958,0,0,0,0,0
0.09688201546669006,0.0977393299121379,0.09688201546669006,0.0977393299121379,46188800,36.093531712251796,0.09937224805500264,0.11676904663298374,-0.0010090754359371873,0.00020369462000503454,0.10845634788274765,0.10898516650001208,-1,0,0,1,0
0.09130951762199402,0.09173816912243167,0.09130951762199402,0.09173816912243167,23766400,31.27751396197712,0.09607279471532523,0.1176250150106746,-0.002077593965062685,-0.00025274825223441783,0.10631300359964371,0.10898516650001208,0,0,0,1,0
0.09473875164985657,0.09516740314635914,0.09473875164985657,0.09473875164985657,19152000,36.86079758276908,0.09416512142864669,0.1179465975240091,-0.0026316102923245738,-0.0007286751073471172,0.10485550463199615,0.10891372437278429,0,0,0,0,0
0.09816800802946091,0.09859665389638234,0.09816800802946091,0.09816800802946091,27865600,41.940643723706266,0.09326619380635827,0.1180738744743386,-0.0027757662383585263,-0.0011381996521997856,0.10352660417556762,0.10879941706856092,0,0,0,0,0
0.09816800802946091,0.09902531121034396,0.09816800802946091,0.09816800802946091,7929600,41.940643723706266,0.09256196883653463,0.11822077589894474,-0.0028566617496114666,-0.0014819634686334877,0.10206910893321038,0.10854220017790794,0,0,0,0,0
0.09859660267829895,0.0990252597695856,0.09859660267829895,0.09859660267829895,13865600,42.60991851038493,0.09182227340270217,0.11788875746797388,-0.002854532044894692,-0.0017565228028799265,0.10069733783602715,0.10811351984739304,0,0,0,0,0
0.09345278888940811,0.09431009763506869,0.09345278888940811,0.09431009763506869,16755200,37.08469183697996,0.0902439082338558,0.11796675824382442,-0.003213038716883415,-0.002047864711662774,0.09898265078663826,0.10717043081919352,0,0,0,0,0
0.09345278888940811,0.09388144612399792,0.09345278888940811,0.09345278888940811,18345600,37.08469183697996,0.08889642151961598,0.11819966715802875,-0.003456815443834624,-0.0023296848263520413,0.09735369235277176,0.10617018515865008,0,0,0,0,0
0.09045221656560898,0.0908808681023852,0.09045221656560898,0.0908808681023852,13843200,34.09378527669669,0.08706877871534062,0.11856980801442431,-0.003838669537293532,-0.002631507444769086,0.09576759710907937,0.1051699419816335,0,0,0,0,0
0.08959414809942245,0.0900235723736524,0.08959414809942245,0.0900235723736524,14560000,33.26749842505319,0.08527725533781079,0.11860369249048207,-0.004159783080984469,-0.002937183375237989,0.0944814845919609,0.10425540258487066,0,0,0,0,0
0.08745083212852478,0.0883081405939113,0.08745083212852478,0.0883081405939113,11155200,31.23141211889653,0.08327470773537968,0.11872000640551236,-0.004529189681428819,-0.003255601972833605,0.09353836625814438,0.10322655364871025,0,0,0,0,0
0.08959414809942245,0.0900235723736524,0.08959414809942245,0.08959414809942245,12275200,35.48376903581868,0.08232469586727797,0.11735513703825295,-0.004600566819796814,-0.0035246066590328175,0.09336682930588722,0.10235487967729569,0,0,0,0,0
0.09345278888940811,0.09431009763506869,0.09345278888940811,0.09345278888940811,19241600,42.39041484810805,0.08190545960974333,0.1161882780520952,-0.0043042553825164,-0.0036805418372774677,0.09323823302984238,0.10178331732749939,0,0,0,0,0
0.0878794938325882,0.08830815097744281,0.0878794938325882,0.08830815097744281,22310400,36.33927937592126,0.0810808662492266,0.11465511953649614,-0.004456488547170442,-0.0038357355054241247,0.0922093816101551,0.10118314996361732,0,0,0,0,0
0.0831642895936966,0.08359294668707688,0.0831642895936966,0.08359294668707688,24371200,32.156958659566655,0.07991084060473533,0.11286727809505373,-0.0048922070935914636,-0.004047034535183416,0.09070900976657867,0.10049725150068602,0,0,0,0,0
0.08445025980472565,0.08487891695078274,0.08445025980472565,0.08445025980472565,14112000,34.37527560984043,0.07950476259799194,0.11048695071725656,-0.005077117487470639,-0.004253054801165227,0.08929437547922134,0.09966846878329913,0,0,0,0,0
0.0814497172832489,0.08230702621610388,0.0814497172832489,0.08230702621610388,16979200,31.765364630027747,0.07875992752086287,0.1083167915843808,-0.0053985241380387905,-0.004482151938323543,0.08809406831860542,0.09876824493209521,0,0,0,0,0
0.08659352362155914,0.087022174992288,0.08659352362155914,0.08659352362155914,19488000,40.15387842460852,0.07943343629097946,0.10532839785361284,-0.005185742481335687,-0.004622871653661085,0.08740814179182052,0.09816807682315508,0,0,0,0,0
0.0878794938325882,0.08830815097744281,0.0878794938325882,0.0878794938325882,10841600,42.07124573944109,0.08016934844571756,0.10274911818188025,-0.004858975722585507,-0.004670092898783013,0.08715086951851844,0.09759648541609446,0,0,0,0,0
