,close,high,low,open,RSI,BB_LOWER,BB_UPPER,MACD,SIGNAL,SMA(10),SMA(30),ACTION
10419,135.41744995117188,138.47834364409812,130.51608836864122,136.89376494741566,33.24924292921844,133.12957339131472,166.6825146213806,-6.502605340386339,-5.091000035484806,143.0332763671875,154.54967142740887,0
10420,140.8502960205078,140.99792151579808,135.47650272414663,135.61429152570187,40.23088998643488,132.42027056975007,165.46955486970307,-6.285928109745413,-5.329985650336928,142.15240936279298,153.6727259318034,0
10421,138.14370727539062,139.72828587372672,135.16155236949282,138.58659874320531,38.09327464793091,131.13674420089455,165.1576787117031,-6.260442451620179,-5.516077010593579,140.75975494384767,152.8477335611979,0
10422,138.3011932373047,139.5511291229351,136.15560763062282,136.24418292623076,38.29870681272199,130.0391045947722,164.6982702831575,-6.156567999413568,-5.644175208357577,140.17119445800782,151.96542205810547,0
10423,141.50970458984375,142.06085975579472,134.97455116041425,135.2206036464889,42.48615484867334,130.10824301912783,162.69811837003232,-5.749074938941902,-5.6651551544744425,140.29126739501953,151.10030059814454,0
10424,147.2771759033203,147.31653769335475,142.96633152872457,143.09428362757757,49.16477115389007,130.21686945886182,161.82390202551318,-4.904214288905365,-5.512966981360628,140.54027404785157,150.5948267618815,1
10425,146.4898223876953,148.28109191355486,144.5214022588055,146.71620151537235,48.33952131843415,130.3808265910625,160.78515393872266,-4.249206774722552,-5.260214940033014,140.86506042480468,150.0703145345052,0
10426,146.36190795898438,149.34406371467995,145.34815761917798,147.53310550206368,48.19797627179676,130.7839156535556,159.34510351148344,-3.697804240548038,-4.947732800136019,140.81290130615236,149.4652104695638,0
10427,148.82237243652344,148.8814226224494,144.54105374269136,145.49573846276104,51.16039677358965,132.69361196051938,156.00176004875794,-3.027377120231023,-4.56366166415502,141.8354919433594,148.94769083658855,0
10428,143.08445739746094,145.63355774291225,142.17898598193645,144.58044581379545,44.73539888033879,133.07511079470964,154.52188322384507,-2.925339098936547,-4.2359971511113255,142.6258087158203,148.26544189453125,0
