Date,close,RSI,BB_LOWER,BB_UPPER,MACD,SIGNAL,SMA(10),SMA(30),ACTION
1981-02-24,0.0814497098326683,31.76537421400255,0.07875992498498889,0.10831680231589345,-0.0053985274282321305,-0.0044821550339424416,0.0880940705537796,0.09876825486620268,0
1981-02-25,0.08659354597330093,40.1539165927559,0.07943343968779948,0.10532840265243146,-0.005185744144756463,-0.004622874462837088,0.08740814626216889,0.09816808799902597,0
1981-02-26,0.08787953108549118,42.071300022235505,0.08016935298922127,0.10274912630436354,-0.004858974924277282,-0.00467009498645558,0.08715087622404098,0.09759649907549223,0
1981-02-27,0.09088084101676941,46.388395274576055,0.08084725129454416,0.10091378402859884,-0.004311850346569987,-0.004598445534899507,0.08727954924106598,0.09705350970228513,1
1981-03-02,0.09130949527025223,46.99595342493956,0.08096884461501813,0.10023494017859721,-0.0038003381234398004,-0.0044388231194538805,0.08766541108489037,0.09655338749289513,0
1981-03-03,0.09002354741096497,45.336083892715486,0.08090726743176863,0.100167922575918,-0.0034574609480328283,-0.004242549767237427,0.08770835474133491,0.09579607223471005,0
1981-03-04,0.08916549384593964,44.21394030342695,0.08081981870314704,0.09969804477908982,-0.0032169896690318056,-0.004037436980178257,0.08727962523698807,0.09512446224689483,0
1981-03-05,0.08873682469129562,43.63289370466345,0.08109950039948081,0.09847524325882341,-0.0030256903211048763,-0.0038350870426987825,0.08736535459756851,0.09436712091167768,0
1981-03-06,0.08787953108549118,42.43191203679031,0.08150475754608322,0.09704113692770791,-0.002908951628029968,-0.00364985951623321,0.08783687949180603,0.09353833844264349,0
1981-03-09,0.08102104812860489,34.29838074368311,0.08110531264074776,0.09568302265278365,-0.0033259933272214853,-0.0035850861543497555,0.08749395683407783,0.09249522835016251,1
1981-03-10,0.07716242223978043,30.729505218788844,0.07912358530017452,0.09603571332839414,-0.003919719423098475,-0.003652012910664455,0.08706522807478904,0.09138065179189046,0
1981-03-11,0.07416184991598129,28.266392547400898,0.07670407295069158,0.09652613178053439,-0.004577431034998192,-0.003837096762443345,0.08582205846905708,0.09019463360309601,2
1981-03-12,0.07716242223978043,33.96643558485965,0.0753637874744734,0.09653743633405358,-0.004802965938886974,-0.004030270787196603,0.084750347584486,0.08922294229269027,0
1981-03-13,0.07630506902933121,33.15574593454578,0.07401612011003975,0.09655619951676842,-0.0049927448992692774,-0.004222765760649954,0.08329277038574219,0.0883512685696284,0
1981-03-16,0.07930643856525421,38.673906459262604,0.07335258367161206,0.09640529212852068,-0.00484664878320383,-0.004347542443484322,0.08209246471524238,0.08776541650295258,0
1981-03-17,0.083164282143116,44.96308805418457,0.07322783874983844,0.09588705417995395,-0.004371082098491741,-0.00435225037684998,0.08140653818845749,0.0874939093987147,0
1981-03-18,0.0883081778883934,52.02746307494418,0.07360513519237746,0.09499529663731346,-0.003540691562278264,-0.004189938548729374,0.08132080659270287,0.08727955669164658,1
1981-03-19,0.08745087683200836,50.85584398707923,0.07361222404418724,0.09494534236015542,-0.002917786282914267,-0.003935508013795532,0.08119221180677413,0.08692231848835945,0
1981-03-20,0.0883081778883934,52.01944408141713,0.0737353495862651,0.0953366063926053,-0.002328460800573459,-0.0036140984885134867,0.08123507648706436,0.08659365698695183,0
1981-03-23,0.09173816442489624,56.461175609384625,0.07363035679696302,0.09617038815380831,-0.0015678516071701565,-0.003204849028067089,0.0823067881166935,0.08636504113674164,0
1981-03-24,0.09130949527025223,55.766353263058896,0.07389853941175396,0.09688818408277576,-0.0009881379075636632,-0.002761506731014227,0.08372149541974068,0.0862935980161031,0
1981-03-25,0.08959411084651947,52.957830444739194,0.07390518024585169,0.09718159973599988,-0.0006590035088003265,-0.0023410060312165815,0.08526472151279449,0.08616497541467348,0
1981-03-26,0.08787953108549118,50.234569188355735,0.07390518024585169,0.09718159973599988,-0.0005299099730138035,-0.0019787867814298862,0.08633643239736558,0.08607921873529752,1
1981-03-27,0.08487894386053085,45.79621502051997,0.07387825533586195,0.09660833493036577,-0.00066128608805123,-0.00171528662055431,0.08719381988048554,0.08592204650243124,0
1981-03-30,0.08487894386053085,45.796215020519966,0.0739213275356233,0.09592220758963227,-0.0007566719799253635,-0.00152356367950642,0.0877510704100132,0.08583631540338198,0
1981-03-31,0.08402161300182343,44.49356414529941,0.07388288777359131,0.09536045391075013,-0.0008909677835998719,-0.0013970444935032093,0.08783680349588394,0.08565056547522545,0
1981-04-01,0.083164282143116,43.171122627281804,0.07378391980041783,0.09485930071364122,-0.001054231553540147,-0.0013284819025530868,0.0873224139213562,0.08530761525034905,0
1981-04-02,0.09045223146677017,55.32655244305987,0.07369195013164022,0.0951228110599663,-0.0005901887139277695,-0.0011808232597325108,0.08762254938483238,0.08539337192972501,0
1981-04-03,0.09088084101676941,55.923653736819034,0.07355700011684244,0.09555789206789192,-0.00018579257988883546,-0.000981817118269816,0.08787981569766998,0.08565059055884679,0
1981-04-06,0.08916549384593964,52.87754967829951,0.07391256213337767,0.09601677462309015,-3.394749450241763e-06,-0.0007861326401840945,0.08762254863977433,0.08580776453018188,0
1981-04-07,0.0883081778883934,51.37148077353747,0.07501581142515369,0.09602810089617543,7.128927964598908e-05,-0.0006146482531882109,0.08732241690158844,0.08603638013203939,0
1981-04-08,0.09259548038244247,57.83867202097336,0.07694800532364182,0.09593927004433342,0.0004703719827954117,-0.0003976442029241826,0.08762255385518074,0.0862364446123441,0
1981-04-09,0.09431010484695435,60.12279231202136,0.0782475943656953,0.09635444926299734,0.0009142231566917347,-0.00013527072803412688,0.08826561123132706,0.08645079707105954,-1
1981-04-10,0.09559603035449982,61.79450633079511,0.08007545086230085,0.09645568889890864,0.0013539621762476556,0.00016257585551662625,0.08933731988072395,0.08660797004898389,-1
1981-04-13,0.09559603035449982,61.79450633079511,0.08141848700626454,0.0967416119338695,0.0016830471152624732,0.0004666701096665274,0.09040902853012085,0.08675085455179214,-1
1981-04-14,0.09559603035449982,61.7945063307951,0.08204372596959092,0.09735954779168152,0.0019216884733634088,0.0007576737840906999,0.09156647026538849,0.08693660398324331,-1
1981-04-15,0.09088084101676941,51.84154040441119,0.08218449428721274,0.0974760457868973,0.0017110772753571313,0.0009483544832271588,0.09233812615275383,0.08699378222227097,0
1981-04-16,0.0857362374663353,43.59172604799674,0.08194943091730718,0.09753964522023555,0.0011166435121604812,0.000982012289138537,0.09186652675271034,0.08689376264810562,0
1981-04-20,0.0883081778883934,48.043185946283955,0.08194943091730718,0.09753964522023555,0.0008431489239482254,0.0009542396160181489,0.09160926043987275,0.08690805087486903,-1
1981-04-21,0.09431010484695435,56.64207969020784,0.08185779895127727,0.09788847122847126,0.0010975800076648973,0.0009829076944154827,0.09212372153997421,0.08735101943214735,1
1981-04-22,0.0977393239736557,60.64928766571416,0.08145375669178276,0.09893549635830612,0.0015577148886680159,0.0010978691334840869,0.09306683614850045,0.08803691615660986,-1
1981-04-23,0.1003112643957138,63.38272904195803,0.08089867546420483,0.10056229294080347,0.0021054571252199644,0.0012993867321371077,0.09383841454982758,0.08890856330593427,-1
1981-04-24,0.09945391863584518,61.84063489471928,0.08084192874395882,0.10177647841608489,0.0024422598570432302,0.0015279613573958603,0.09435279592871666,0.0896516131858031,-1
1981-04-27,0.09859663993120193,60.26181398433183,0.08150421033006235,0.10248596643704848,0.002609961435875996,0.0017443613733020844,0.09465285688638687,0.09039466554919878,-1
1981-04-28,0.09688200056552887,57.120671256485664,0.08245084468027936,0.10273963775733128,0.0025749153240544054,0.0019104721635816275,0.09478145390748978,0.09098051761587461,0
1981-04-29,0.09559603035449982,54.81301069222516,0.08379744058853925,0.10255048358433902,0.00241559016957614,0.0020114957648433318,0.09478145390748978,0.09139490922292073,0
1981-04-30,0.09731068462133408,57.290616810615205,0.08561557965783122,0.10214698476286886,0.0023999360066350173,0.0020891838132403046,0.09542443826794625,0.09169499278068542,0
1981-05-01,0.09731068462133408,57.290616810615205,0.08598847747972357,0.10245993225643288,0.002360319371206371,0.002143410924855093,0.09658188298344612,0.09202365304032961,0
1981-05-04,0.09688200056552887,56.394050774905445,0.08636448566843317,0.10268404002259925,0.00226820033840798,0.0021683688075736143,0.09743926525115967,0.09230944712956747,0
1981-05-05,0.09645336121320724,55.45947624520146,0.0870937362516076,0.10268357617615156,0.0021359995221717776,0.0021618949504915983,0.09765359088778496,0.09246662035584449,-1
1981-05-06,0.09388141334056854,50.09497199676141,0.08798880491174929,0.10234583106122738,0.0018029974018553552,0.0020901154407497275,0.09726779982447624,0.09255235095818838,0
1981-05-07,0.09516742080450058,52.565631859761616,0.08821997512503736,0.10237185489014512,0.0016240987359108089,0.001996912099766755,0.09675341546535492,0.09273812795678775,0
1981-05-08,0.09602472186088562,54.19368495791843,0.08831445350304407,0.10244883821353157,0.0015337912216320942,0.0019042879241277474,0.09641049578785896,0.09300963431596757,0
1981-05-11,0.09388141334056854,49.6093629987495,0.08819813954728557,0.10239369046789691,0.0012746388496961275,0.0017783581092282892,0.09593897312879562,0.09330971663196881,0
1981-05-12,0.09388141334056854,49.6093629987495,0.08808629952068384,0.10233406879310553,0.0010570735317674829,0.0016341011937240917,0.0956389144062996,0.09360979894797007,0
1981-05-13,0.09345278888940811,48.6547802917428,0.08793920782304006,0.10226683634424015,0.0008403875881519418,0.0014753584725990657,0.09542459025979041,0.09392417147755623,0
1981-05-14,0.09216679632663727,45.806867391622156,0.0881413074322046,0.10219333226606238,0.0005584834981241654,0.0012919834776942934,0.09491020143032074,0.0942242552836736,0
1981-05-15,0.09431010484695435,50.95904711365948,0.09011692412081496,0.10107510231551392,0.0005021885010821348,0.001134024482365114,0.09461014345288277,0.09435285106301308,0
1981-05-18,0.09602472186088562,54.67169173922309,0.09170975286811467,0.10025392796546345,0.0005891070746306543,0.0010250410008144975,0.09452441558241845,0.09452431375781695,0
1981-05-19,0.09431010484695435,50.550396475555104,0.09170975286811467,0.10025392796546345,0.0005137421039026618,0.0009227812214293346,0.09431008994579315,0.0946958007911841,-1
1981-05-20,0.09731068462133408,56.70167070043932,0.09172127077632666,0.10019954612201928,0.0006881565104782938,0.0008758562792381001,0.09465301707386971,0.0949958843489488,0
1981-05-21,0.1028839573264122,65.32871474738316,0.09118934357459707,0.10098874261681873,0.0012614742379853244,0.0009529798709888944,0.09542467072606087,0.09533883358041445,2
1981-05-22,0.10759911686182022,70.65574066091997,0.08950946257764782,0.10348314343636549,0.0020723526682149412,0.0011768544304372377,0.09658211022615433,0.09578180064757665,0
1981-05-26,0.10717052221298218,69.60881903655452,0.08849288208738429,0.10535711215480703,0.0026498532641087286,0.001471454197174835,0.0979110211133957,0.0961676170428594,0
1981-05-27,0.11317165195941925,75.15899586082278,0.08660951079379503,0.10886944858778533,0.0035507654772874847,0.0018873164532010908,0.09984004497528076,0.09675347109635671,0
1981-05-28,0.11317165195941925,75.15899586082278,0.08558773443792686,0.11164878710414544,0.00421614171284064,0.002353081505132339,0.10181193128228187,0.09733932514985402,0
1981-05-29,0.11360034346580505,75.52923977950321,0.08480753241882945,0.11405795500768993,0.004723592277845939,0.0028271836596777777,0.10395528599619866,0.09809664189815522,-1
1981-06-01,0.11360034346580505,75.52923977950321,0.08435972793295432,0.11613472537801217,0.005067335802970321,0.0032752140883383412,0.10588430985808372,0.09902544543147088,-1
1981-06-02,0.10802780091762543,61.67179239420028,0.08463462216238207,0.11697441118379406,0.004834415401907238,0.0035870543510532647,0.1070846177637577,0.09968276619911194,-1
1981-06-03,0.10802780091762543,61.67179239420029,0.08504145515045965,0.11772502216615831,0.004596834209841166,0.0037890103228114384,0.10845638737082482,0.10014002273480098,-1
1981-06-04,0.11017105728387833,64.57123326098551,0.0858065376212139,0.11858890408973505,0.004529265503633223,0.003937061358976143,0.10974242463707924,0.10055441384514173,-1
1981-06-05,0.10845647752285004,60.62045042305409,0.0865940021062819,0.11913034527650199,0.0042879467265305865,0.004007238432487164,0.11029967665672302,0.1008259209493796,-1
1981-06-08,0.10459855198860168,52.79329940588614,0.08733241641525544,0.11924931398030006,0.0037422825454125896,0.003954247255072169,0.10999962016940117,0.10099740872780481,-1
1981-06-09,0.10674183815717697,56.17848834427642,0.0885456180457124,0.11932215483150393,0.003443082782852505,0.0038520143606281137,0.10995675176382065,0.10126891533533731,0
1981-06-10,0.10802780091762543,58.119055374650756,0.08991209946713187,0.11937031216779016,0.003272006476391809,0.003736012783780741,0.10944236665964127,0.10164044201374053,0
1981-06-11,0.11274300515651703,64.35248858627573,0.09144610703971098,0.11976532622192193,0.003476802706481319,0.0036841707683208163,0.10939950197935104,0.10221200784047445,-1
1981-06-12,0.11145706474781036,61.657233380309904,0.09369530905282782,0.11944515105092242,0.0034950571358796922,0.0036463480418325684,0.10918517410755157,0.10268355384469033,-1
1981-06-15,0.11102835834026337,60.74383431254742,0.09577165412558228,0.11904063132749884,0.0034353319808716337,0.0036041448296403604,0.10892797559499741,0.1031408096353213,-1
1981-06-16,0.10888511687517166,56.25691504696593,0.09771427084089519,0.11838405411361454,0.003178426940188675,0.00351900125174999,0.10901370719075203,0.10354091351230939,0
1981-06-17,0.10717052221298218,52.89100197877027,0.10059945474713604,0.11678491194397649,0.00280415593871898,0.003376032189143743,0.10892797932028771,0.10389815221230189,0
1981-06-18,0.10674183815717697,52.0524524387608,0.10299239437940418,0.11533508766529264,0.002444771837389434,0.003189780118792834,0.10858505740761756,0.10432683303952217,0
1981-06-19,0.10374125838279724,46.495800548829486,0.10320946458866324,0.11520374756167208,0.0018959892240311832,0.002931021939840452,0.10811353549361229,0.10461262762546539,0
1981-06-22,0.0998825803399086,40.507236973175814,0.10153397370986528,0.11610758478827887,0.0011366209944634748,0.002572141750764999,0.10764193832874298,0.1047412229080995,1
1981-06-23,0.10159718990325928,43.96113601445452,0.10059336782450388,0.11649085744266797,0.0006654950341094396,0.0021908124074338383,0.10712747350335121,0.10499841546018919,0
1981-06-24,0.09902528673410416,40.19186223139667,0.09913817140321945,0.11653141734142089,8.363563603866475e-05,0.00176937705315476,0.10622722208499909,0.10516987790664037,1
1981-06-25,0.10116855055093765,44.46513120151473,0.09843270795669441,0.11603657064709778,-0.000202222328272203,0.0013750571768693348,0.10506977662444114,0.1054270699620247,-1
1981-06-26,0.0998825803399086,42.50286417548936,0.09769766487987233,0.11539983741133022,-0.0005264623120531803,0.0009947532790848068,0.10391232818365097,0.10568426276246706,0
1981-06-29,0.09645336121320724,37.72223598772951,0.0964051450450834,0.11497765902085935,-0.00104804605755969,0.0005861934117558858,0.10245482847094536,0.10575570464134217,0
1981-06-30,0.08916549384593964,29.99950699731623,0.09296541103833936,0.11653116232043484,-0.002026105742078857,6.373358098891531e-05,0.10048286616802216,0.10552706370751062,2
1981-07-01,0.0883081778883934,29.24111723867466,0.09000079903856761,0.11752381201728337,-0.0028376904485452187,-0.0005165512249179309,0.09859663173556328,0.1053269994755586,2
1981-07-02,0.0883081778883934,29.24111723867466,0.08763650079058473,0.11770182232571776,-0.003441208795979478,-0.001101482739130256,0.09675326570868492,0.10502691591779391,1
1981-07-06,0.08530759811401367,26.519782664696663,0.08487601372314021,0.11814742145227863,-0.004114192707995387,-0.001704024732903295,0.09490989968180656,0.10444103727738062,1
1981-07-07,0.0861649140715599,28.565366171939374,0.08268060015587744,0.11849947122783724,-0.004526184939151037,-0.0022684567741528532,0.09353813305497169,0.10372656385103861,1
1981-07-08,0.08959411084651947,36.214384702507076,0.08142581483713798,0.11803948381551094,-0.004523840286280209,-0.0027195334765783303,0.09233782514929771,0.10314068347215652,0
1981-07-09,0.08273565769195557,29.427522342502797,0.07910981553319282,0.11782626879688912,-0.005017554710470454,-0.0031791377233567598,0.09070886224508286,0.10212615032990774,1
1981-07-10,0.07630506902933121,24.744956771681117,0.07612116131528396,0.11717112940207941,-0.0058601623530037256,-0.0037153426492861573,0.08822251409292221,0.10089726423223813,1
1981-07-13,0.07802043110132217,28.0345628355374,0.0740850841051251,0.11586354324758943,-0.006316705995656979,-0.0042356153185603256,0.08603629916906357,0.09971126715342203,1
1981-07-14,0.0814497098326683,34.22473276580102,0.07321239735827864,0.1137783651436764,-0.006328853849323343,-0.004654263024712931,0.08453593403100967,0.0986395793656508,0
1981-07-15,0.0835929587483406,37.824327476370044,0.07285430000975703,0.1116072466795149,-0.006095277954507136,-0.004942466010671773,0.08397868052124977,0.09782508462667465,0
1981-07-16,0.0857362374663353,41.284776262388256,0.07292440074439295,0.1093937174702143,-0.005671842814439443,-0.005088341371425308,0.08372148647904396,0.09708203251163165,0
1981-07-17,0.08873682469129562,45.830268353530954,0.07354938261748047,0.10696823425053863,-0.005036094265921762,-0.005077891950324598,0.08376435115933419,0.09636755809187889,1
1981-07-20,0.08273565769195557,39.28055955098307,0.07345394406909841,0.10496311272983652,-0.0049593308453981105,-0.0050541797293393,0.08350715711712837,0.09551019743084907,0
1981-07-21,0.08230702579021454,38.85345646040934,0.07313118250666775,0.10352831883729777,-0.004876864502889586,-0.005018716684049357,0.08312136828899383,0.0947671465575695,0
1981-07-22,0.07759106159210205,34.41914840253915,0.07256407044776231,0.10169481806508751,-0.005132876842769696,-0.005041548715793425,0.0819210633635521,0.09379545400540033,-1
1981-07-23,0.07973506301641464,37.889704355210874,0.07238261631854345,0.09994724982253742,-0.005103931586728144,-0.005054025289980369,0.081621003895998,0.09285236274202664,0
1981-07-24,0.08230702579021454,41.8642678309694,0.07330759941350515,0.0971361142515034,-0.00481791959795394,-0.0050068041515750825,0.08222119957208633,0.09183783009648323,1
1981-07-27,0.0857362374663353,46.75649666702156,0.0747857750719479,0.09424330430570331,-0.004265377234256809,-0.004858518768111428,0.08299278020858765,0.09098046918710073,0
1981-07-28,0.08273565769195557,43.32123361047328,0.07587084098227868,0.09178646804324737,-0.004023226605517988,-0.00469146033559274,0.08312137499451637,0.09003737916549047,0
1981-07-29,0.0814497098326683,41.9004131371584,0.07583396277751057,0.09105176784668835,-0.0038902409277831174,-0.004531216454030816,0.08290705010294915,0.08912286559740702,0
1981-07-30,0.08445027470588684,46.324078296486405,0.07597199218288098,0.09052794812306728,-0.003502356390614858,-0.004325444441347625,0.0827784538269043,0.08836552401383718,0
1981-07-31,0.0857362374663353,48.14629105362904,0.07613465051167952,0.09010809575206292,-0.0030559618487590867,-0.004071547922829917,0.08247839510440827,0.08766533732414246,0
1981-08-03,0.08487894386053085,47.00075108702076,0.07613887305420403,0.09006100778419013,-0.002739784584905036,-0.0038051952552449406,0.08269272372126579,0.08703659350673358,0
1981-08-04,0.0861649140715599,48.9624103442709,0.07613887305420403,0.09006100778419013,-0.0023582605807801887,-0.00351580832035199,0.08307851254940032,0.08657933796445529,0
1981-08-05,0.08873682469129562,52.7306871145202,0.07625565756953265,0.08985849465333914,-0.0018273050165288213,-0.003178107659587356,0.08419308885931968,0.08615065912405649,0
1981-08-06,0.08659354597330093,49.45381211457002,0.07627043967791415,0.09022950137309217,-0.001561463484231404,-0.002854778824516166,0.08487893715500831,0.08573626776536306,0
1981-08-07,0.08659354597330093,49.45381211457001,0.07745573710224553,0.09007305164315775,-0.0013353886252498448,-0.002550900784662902,0.08530758917331696,0.08525043427944183,1
1981-08-10,0.08659354597330093,49.45381211457002,0.07838231479862878,0.09000378543397239,-0.001143046343544632,-0.002269329896439248,0.08539332002401352,0.08480746646722158,0
1981-08-11,0.08402161300182343,45.240187118860824,0.07865447659702336,0.08998881395249332,-0.001184492597249287,-0.002052362436601256,0.0855219155550003,0.08439307486017546,0
1981-08-12,0.08230702579021454,42.63235263276332,0.07852654854788615,0.08998814870581792,-0.0013402421160543104,-0.0019099383724918667,0.08560764715075493,0.08416445925831795,0
1981-08-13,0.07973506301641464,39.00059662194965,0.0779316764952147,0.0899829033134973,-0.0016521650610712424,-0.0018583837102077421,0.08513612598180771,0.08387868876258532,0
1981-08-14,0.07844909280538559,37.29010148717572,0.07737890269075878,0.08950690392936222,-0.001980305351023323,-0.0018827680383708585,0.08440741151571274,0.08355005259315172,-1
1981-08-17,0.07587640732526779,34.07072046173512,0.07615554977950176,0.09004433180395047,-0.0024200558312704873,-0.0019902255969507844,0.08350715786218643,0.0832356795668602,1
1981-08-18,0.07416184991598129,32.08279097394396,0.07467940024933076,0.09070596374669815,-0.0028737842685951503,-0.0021669373312796576,0.08230685144662857,0.08283557742834091,0
1981-08-19,0.07330451160669327,31.105461077500337,0.07369796081599142,0.0912587481814966,-0.0032649113731077345,-0.002386532139645273,0.08076362013816833,0.08229259078701337,1
1981-08-20,0.07416184991598129,33.293826062223886,0.07272631504427621,0.09167307264316849,-0.003465751443323409,-0.0026023760003809006,0.07952045053243637,0.0820067971944809,0
1981-08-21,0.06901795417070389,27.624255633412545,0.07037888665778866,0.09269159386770495,-0.003993947743050133,-0.0028806903489147473,0.07776289135217666,0.08176389336585999,2
1981-08-24,0.06473059952259064,23.961686981297248,0.06723520520810057,0.09373471152301859,-0.004704272444037594,-0.003245406767939317,0.07557659670710563,0.08132089897990227,2
1981-08-25,0.06644602864980698,28.07098247283976,0.06506947403964754,0.09427147978725677,-0.005070341490255925,-0.003610393712402639,0.07381903827190399,0.08082077627380689,1
1981-08-26,0.06515932828187943,26.896827854714743,0.06291667804205751,0.0947952376297679,-0.005402008697220961,-0.003968716709366304,0.07210426852107048,0.08020632192492486,1
1981-08-27,0.06558792293071747,27.977489985300423,0.06115611028776434,0.09466957020654414,-0.005566110702913449,-0.004288195508075733,0.07068955451250077,0.07953471144040426,1
1981-08-28,0.06901795417070389,36.116613764538215,0.06029547391904418,0.09385837824570115,-0.005357628697673186,-0.004502082145995224,0.0697464406490326,0.07887741575638453,0
1981-08-31,0.06901795417070389,36.11661376453823,0.05955584530755452,0.09301190788820811,-0.005133232491101702,-0.00462831221501652,0.0690605953335762,0.07842015897234281,0
1981-09-01,0.07330451160669327,45.10749728189426,0.059534952927018624,0.09174676002225735,-0.0045569777763058705,-0.0046140453272743905,0.0689748615026474,0.07812007516622543,1
1981-09-02,0.07459045201539993,47.4948323200611,0.06005335967158727,0.08981371601009912,-0.003950982721618035,-0.00448143280614312,0.06910345554351807,0.07802005484700203,0
1981-09-03,0.07073253393173218,41.64338610645271,0.06021695437489832,0.0880640201026312,-0.003738928773287978,-0.004332931999572092,0.06876052394509316,0.07771997054417928,0
1981-09-04,0.06987527757883072,40.45080901063704,0.06057255068716942,0.08603659695091308,-0.0035985658427024475,-0.004186058768198163,0.06884625628590584,0.07730557893713315,0
1981-09-08,0.06773196905851364,37.55501893481684,0.0610602127860574,0.08366277716054636,-0.0036185616672684967,-0.00407255934801223,0.06914639323949814,0.07670543665687243,0
1981-09-09,0.06773196905851364,37.55501893481684,0.06150634092425662,0.08158768462801617,-0.003592990737973034,-0.003976645626004391,0.06927498728036881,0.07620531370242437,0
1981-09-10,0.06816066056489944,38.575051922229406,0.06207907446763182,0.07960031456210946,-0.003497813171093156,-0.003880879135022144,0.0695751205086708,0.07576234539349874,0
1981-09-11,0.06730332225561142,37.264063301311324,0.06240171254501532,0.07803450240864564,-0.003451774360480192,-0.0037950581801137542,0.06974666044116021,0.07519078031182289,0
1981-09-14,0.06515932828187943,34.13939292229175,0.06245703183315025,0.0766502066681601,-0.0035473983923012264,-0.0037455262225512486,0.06936079785227775,0.07450488333900769,0
1981-09-15,0.06344466656446457,31.83993360835146,0.06199120530000525,0.07587285912522478,-0.0037186733889768148,-0.003740155655836362,0.06880346909165383,0.07379040742913882,0
1981-09-16,0.0621587373316288,30.197225938294366,0.06122140370927033,0.07544234945752444,-0.003913066366699497,-0.0037747377980089894,0.06768889166414738,0.07299020153780779,-1
1981-09-17,0.06044407933950424,28.114359386346123,0.060158214028196266,0.0752194959118796,-0.0041575569944151125,-0.003851301637290214,0.0662742543965578,0.0720471100260814,1
1981-09-18,0.06087275967001915,29.42500709550309,0.059553691024557445,0.07449510989092221,-0.004267533199406176,-0.003934547949713407,0.0652882769703865,0.07118975048263868,1
1981-09-21,0.061301399022340775,30.783927269479165,0.05881276048188422,0.07446438491875912,-0.0042708705902830685,-0.004001812477827339,0.06443088911473752,0.07034667891760667,0
1981-09-22,0.057872168719768524,26.403695294003143,0.057568640173459945,0.0750226621469012,-0.004498371225052061,-0.004101124227272284,0.063444909080863,0.06938929967582226,1
1981-09-23,0.056586213409900665,24.96891105957218,0.056056911594029944,0.07554840920234054,-0.004727932275556138,-0.004226485836929055,0.0623303335160017,0.0684747863560915,1
